"participant-ID","male","av/Car","perspective","passedSanCheck","perceivedCar","perceivedIden","age","drivExperience","education","recAccidents","heardBoutAV","opinAV","prevVRExp","visImpairment","confidence","trial","decision","SecondSanCheck"
"RGH10","True","True","Passenger","True","Computer (AV)","Mitfahrer","21","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Nein","70","smallGroups","hitChildren","True"
"RGH10","True","True","Passenger","True","Computer (AV)","Mitfahrer","21","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Nein","71","largeGroups","hitChildren","True"
"ERO06","False","False","Observer","True","Computer (AV)","Beobachter","21","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Nein","0","smallGroups","hitAdults","True"
"ERO06","False","False","Observer","True","Computer (AV)","Beobachter","21","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Nein","0","largeGroups","hitAdults","True"
"EUH11","False","True","PedLarge","True","Computer (AV)","Fußgänger","30","Ich fahre nicht Auto","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Nein","Negativ","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","7","largeGroups","hitAdults","True"
"EUH11","False","True","PedLarge","True","Computer (AV)","Fußgänger","30","Ich fahre nicht Auto","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Nein","Negativ","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","51","smallGroups","hitAdults","True"
"IFH09","False","False","Observer","True","Computer (AV)","Beobachter","40","10+","Hochschulabschluss (Master, Diplom, oder höher)","Nein","Ja","Neutral","Ja","Nein","83","largeGroups","hitChildren","True"
"IFH09","False","False","Observer","True","Computer (AV)","Beobachter","40","10+","Hochschulabschluss (Master, Diplom, oder höher)","Nein","Ja","Neutral","Ja","Nein","53","smallGroups","hitAdults","True"
"DDG05","False","True","Observer","True","Computer (AV)","Beobachter","25","5-10","Hochschulabschluss (Master, Diplom, oder höher)","Nein","Ja","Neutral","Nein","Nein","55","largeGroups","hitAdults","True"
"DDG05","False","True","Observer","True","Computer (AV)","Beobachter","25","5-10","Hochschulabschluss (Master, Diplom, oder höher)","Nein","Ja","Neutral","Nein","Nein","56","smallGroups","hitAdults","True"
"RIO02","False","False","Observer","True","Mensch","Beobachter","20","Ich fahre nicht Auto","keinen Hocschulabschluss","Ja","Ja","Neutral","Nein","Nein","72","smallGroups","hitChildren","True"
"RIO02","False","False","Observer","True","Mensch","Beobachter","20","Ich fahre nicht Auto","keinen Hocschulabschluss","Ja","Ja","Neutral","Nein","Nein","74","largeGroups","hitChildren","True"
"BHL11","True","False","Passenger","True","Computer (AV)","Mitfahrer","32","10+","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Sehr negativ","Nein","Nein","20","largeGroups","hitAdults","True"
"BHL11","True","False","Passenger","True","Computer (AV)","Mitfahrer","32","10+","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Sehr negativ","Nein","Nein","34","smallGroups","hitAdults","True"
"MLR09","False","True","Observer","True","Computer (AV)","Beobachter","18","Ich fahre nicht Auto","keinen Hocschulabschluss","Ja","Ja","Negativ","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","15","largeGroups","hitAdults","True"
"MLR09","False","True","Observer","True","Computer (AV)","Beobachter","18","Ich fahre nicht Auto","keinen Hocschulabschluss","Ja","Ja","Negativ","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","20","smallGroups","hitChildren","True"
"SHB07","True","True","Passenger","True","Computer (AV)","Beobachter","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","77","largeGroups","hitChildren","True"
"SHB07","True","True","Passenger","True","Computer (AV)","Beobachter","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","68","smallGroups","hitChildren","True"
"MRR05","True","True","Observer","True","Computer (AV)","Beobachter","25","5-10","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Nein","73","smallGroups","hitChildren","True"
"MRR05","True","True","Observer","True","Computer (AV)","Beobachter","25","5-10","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Nein","8","largeGroups","hitAdults","True"
"SGG06","False","False","PedLarge","True","Computer (AV)","Beobachter","22","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Sehr negativ","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","45","largeGroups","hitAdults","True"
"SGG06","False","False","PedLarge","True","Computer (AV)","Beobachter","22","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Sehr negativ","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","77","smallGroups","hitAdults","True"
"ISK06","True","True","PedLarge","True","Computer (AV)","Fußgänger","30","10+","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","100","largeGroups","hitAdults","True"
"ISK06","True","True","PedLarge","True","Computer (AV)","Fußgänger","30","10+","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","100","smallGroups","hitAdults","True"
"MSO01","True","False","PedLarge","True","Mensch","Fußgänger","23","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Nein","91","smallGroups","hitAdults","True"
"MSO01","True","False","PedLarge","True","Mensch","Fußgänger","23","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Nein","73","largeGroups","hitAdults","True"
"SDE09","False","False","Passenger","True","Mensch","Beobachter","21","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Ja","14","smallGroups","hitAdults","True"
"SDE09","False","False","Passenger","True","Mensch","Beobachter","21","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Ja","0","largeGroups","hitAdults","True"
"BFH07","False","True","Passenger","True","Computer (AV)","Beobachter","24","5-10","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","100","smallGroups","hitAdults","True"
"BFH07","False","True","Passenger","True","Computer (AV)","Beobachter","24","5-10","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","100","largeGroups","hitAdults","True"
"BSH09","True","True","PedSmall","True","Computer (AV)","Fußgänger","27","5-10","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Nein","40","largeGroups","hitAdults","True"
"BSH09","True","True","PedSmall","True","Computer (AV)","Fußgänger","27","5-10","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Nein","64","smallGroups","hitAdults","True"
"GNN01","False","False","Observer","True","Computer (AV)","Fußgänger","23","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr negativ","Nein","Nein","66","smallGroups","hitAdults","True"
"GNN01","False","False","Observer","True","Computer (AV)","Fußgänger","23","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr negativ","Nein","Nein","71","largeGroups","hitAdults","True"
"UDH06","True","True","PedLarge","True","Computer (AV)","Fußgänger","30","5-10","Hochschulabschluss (Master, Diplom, oder höher)","Nein","Ja","Sehr positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","15","largeGroups","hitAdults","True"
"UDH06","True","True","PedLarge","True","Computer (AV)","Fußgänger","30","5-10","Hochschulabschluss (Master, Diplom, oder höher)","Nein","Ja","Sehr positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","0","smallGroups","hitChildren","True"
"JSE02","True","False","Observer","True","Mensch","Beobachter","29","Ich fahre nicht Auto","keinen Hocschulabschluss","Ja","Ja","Sehr positiv","Ja","Nein","19","smallGroups","hitAdults","True"
"JSE02","True","False","Observer","True","Mensch","Beobachter","29","Ich fahre nicht Auto","keinen Hocschulabschluss","Ja","Ja","Sehr positiv","Ja","Nein","11","largeGroups","hitAdults","True"
"GDB01","True","False","Observer","True","Mensch","Beobachter","25","5-10","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","62","smallGroups","hitAdults","True"
"GDB01","True","False","Observer","True","Mensch","Beobachter","25","5-10","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","82","largeGroups","hitAdults","True"
"ASS09","False","True","PedSmall","True","Computer (AV)","Fußgänger","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","59","smallGroups","hitAdults","True"
"ASS09","False","True","PedSmall","True","Computer (AV)","Fußgänger","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","63","largeGroups","hitAdults","True"
"UAB25","False","False","Observer","True","Mensch","Beobachter","25","5-10","keinen Hocschulabschluss","Nein","Nein","Neutral","Nein","Nein","78","largeGroups","hitAdults","True"
"UAB25","False","False","Observer","True","Mensch","Beobachter","25","5-10","keinen Hocschulabschluss","Nein","Nein","Neutral","Nein","Nein","11","smallGroups","hitChildren","True"
"PRW01","True","False","PedSmall","True","Mensch","Fußgänger","27","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","29","largeGroups","hitAdults","True"
"PRW01","True","False","PedSmall","True","Mensch","Fußgänger","27","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","90","smallGroups","hitChildren","True"
"ALA01","True","True","PedLarge","True","Computer (AV)","Fußgänger","21","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","64","largeGroups","hitChildren","True"
"ALA01","True","True","PedLarge","True","Computer (AV)","Fußgänger","21","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","27","smallGroups","hitChildren","True"
"ASE12","True","False","PedSmall","True","Mensch","Fußgänger","24","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Nein","100","smallGroups","hitAdults","True"
"ASE12","True","False","PedSmall","True","Mensch","Fußgänger","24","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Nein","100","largeGroups","hitAdults","True"
"KTN03","True","True","Observer","True","Computer (AV)","Mitfahrer","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Nein","13","smallGroups","hitAdults","True"
"KTN03","True","True","Observer","True","Computer (AV)","Mitfahrer","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Nein","0","largeGroups","hitAdults","True"
"UAH01","False","False","PedLarge","True","Mensch","Beobachter","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Nein","21","smallGroups","hitChildren","True"
"UAH01","False","False","PedLarge","True","Mensch","Beobachter","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Nein","5","largeGroups","hitAdults","True"
"AAO12","True","False","Passenger","True","Computer (AV)","Mitfahrer","21","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Sehr positiv","Ja","Ja","100","smallGroups","hitChildren","True"
"AAO12","True","False","Passenger","True","Computer (AV)","Mitfahrer","21","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Sehr positiv","Ja","Ja","100","largeGroups","hitChildren","True"
"URH09","True","True","PedLarge","True","Computer (AV)","Fußgänger","47","10+","Hochschulabschluss (Master, Diplom, oder höher)","Nein","Ja","Negativ","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","100","smallGroups","hitChildren","True"
"URH09","True","True","PedLarge","True","Computer (AV)","Fußgänger","47","10+","Hochschulabschluss (Master, Diplom, oder höher)","Nein","Ja","Negativ","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","81","largeGroups","hitChildren","True"
"CSI05","True","True","Observer","True","Computer (AV)","Beobachter","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","72","smallGroups","hitChildren","True"
"CSI05","True","True","Observer","True","Computer (AV)","Beobachter","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","50","largeGroups","hitChildren","True"
"CFM08","True","False","PedSmall","True","Mensch","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","82","largeGroups","hitAdults","True"
"CFM08","True","False","PedSmall","True","Mensch","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","76","smallGroups","hitAdults","True"
"HRH29","True","False","Observer","True","Computer (AV)","Mitfahrer","23","5-10","keinen Hocschulabschluss","Nein","Ja","Negativ","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","72","smallGroups","hitAdults","True"
"HRH29","True","False","Observer","True","Computer (AV)","Mitfahrer","23","5-10","keinen Hocschulabschluss","Nein","Ja","Negativ","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","33","largeGroups","hitAdults","True"
"UNT11","False","True","Passenger","True","Computer (AV)","Mitfahrer","23","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Neutral","Ja","Nein","83","largeGroups","hitAdults","True"
"UNT11","False","True","Passenger","True","Computer (AV)","Mitfahrer","23","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Neutral","Ja","Nein","80","smallGroups","hitAdults","True"
"UDW08","True","True","PedSmall","True","Computer (AV)","Beobachter","30","10+","keinen Hocschulabschluss","Ja","Ja","Negativ","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","100","largeGroups","hitAdults","True"
"UDW08","True","True","PedSmall","True","Computer (AV)","Beobachter","30","10+","keinen Hocschulabschluss","Ja","Ja","Negativ","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","100","smallGroups","hitAdults","True"
"CHT12","False","True","Passenger","True","Computer (AV)","Mitfahrer","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Nein","28","largeGroups","hitChildren","True"
"CHT12","False","True","Passenger","True","Computer (AV)","Mitfahrer","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Nein","25","smallGroups","hitChildren","True"
"GTH10","True","True","PedSmall","True","Computer (AV)","Beobachter","24","5-10","keinen Hocschulabschluss","Ja","Ja","Positiv","Ja","Nein","85","largeGroups","hitAdults","True"
"GTH10","True","True","PedSmall","True","Computer (AV)","Beobachter","24","5-10","keinen Hocschulabschluss","Ja","Ja","Positiv","Ja","Nein","0","smallGroups","hitAdults","True"
"EDN04","False","False","PedLarge","True","Mensch","Fußgänger","30","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","77","largeGroups","hitAdults","True"
"EDN04","False","False","PedLarge","True","Mensch","Fußgänger","30","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","50","smallGroups","hitAdults","True"
"BRW07","False","False","PedSmall","True","Mensch","Fußgänger","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Nein","91","largeGroups","hitAdults","True"
"BRW07","False","False","PedSmall","True","Mensch","Fußgänger","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Nein","79","smallGroups","hitAdults","True"
"CKG07","True","False","PedLarge","True","Mensch","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Nein","36","smallGroups","hitAdults","True"
"CKG07","True","False","PedLarge","True","Mensch","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Nein","22","largeGroups","hitChildren","True"
"END04","True","False","PedSmall","True","Mensch","Beobachter","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Nein","78","largeGroups","hitAdults","True"
"END04","True","False","PedSmall","True","Mensch","Beobachter","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Nein","97","smallGroups","hitAdults","True"
"ESO08","False","True","PedLarge","True","Computer (AV)","Mitfahrer","21","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Neutral","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","50","largeGroups","hitAdults","True"
"ESO08","False","True","PedLarge","True","Computer (AV)","Mitfahrer","21","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Neutral","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","73","smallGroups","hitAdults","True"
"BDE11","True","False","PedLarge","True","Mensch","Fußgänger","25","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Positiv","Nein","Nein","36","smallGroups","hitAdults","True"
"BDE11","True","False","PedLarge","True","Mensch","Fußgänger","25","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Positiv","Nein","Nein","34","largeGroups","hitAdults","True"
"IRB03","False","False","Passenger","True","Mensch","Beobachter","19","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Ja","39","smallGroups","hitAdults","True"
"IRB03","False","False","Passenger","True","Mensch","Beobachter","19","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Ja","33","largeGroups","hitAdults","True"
"HDB03","True","False","PedLarge","True","Computer (AV)","Beobachter","22","5-10","keinen Hocschulabschluss","Ja","Ja","Sehr negativ","Ja","Nein","66","largeGroups","hitChildren","True"
"HDB03","True","False","PedLarge","True","Computer (AV)","Beobachter","22","5-10","keinen Hocschulabschluss","Ja","Ja","Sehr negativ","Ja","Nein","66","smallGroups","hitAdults","True"
"RDL03","False","False","PedLarge","True","Mensch","Beobachter","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Nein","Ja","60","smallGroups","hitAdults","True"
"RDL03","False","False","PedLarge","True","Mensch","Beobachter","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Nein","Ja","68","largeGroups","hitAdults","True"
"IRD09","False","True","PedLarge","True","Computer (AV)","Fußgänger","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Ja","Nein","37","smallGroups","hitChildren","True"
"IRD09","False","True","PedLarge","True","Computer (AV)","Fußgänger","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Ja","Nein","42","largeGroups","hitChildren","True"
"MNM08","False","True","PedSmall","True","Computer (AV)","Fußgänger","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","77","largeGroups","hitAdults","True"
"MNM08","False","True","PedSmall","True","Computer (AV)","Fußgänger","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","68","smallGroups","hitAdults","True"
"BDB10","False","True","PedSmall","True","Computer (AV)","Fußgänger","21","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Neutral","Nein","Nein","0","largeGroups","hitAdults","True"
"BDB10","False","True","PedSmall","True","Computer (AV)","Fußgänger","21","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Neutral","Nein","Nein","0","smallGroups","hitAdults","True"
"SRH12","True","True","Passenger","True","Computer (AV)","Mitfahrer","27","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Positiv","Nein","Nein","5","smallGroups","hitChildren","True"
"SRH12","True","True","Passenger","True","Computer (AV)","Mitfahrer","27","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Positiv","Nein","Nein","0","largeGroups","hitChildren","True"
"EKG06","True","False","PedSmall","True","Computer (AV)","Fußgänger","26","5-10","keinen Hocschulabschluss","Ja","Ja","Sehr positiv","Ja","Nein","75","smallGroups","hitAdults","True"
"EKG06","True","False","PedSmall","True","Computer (AV)","Fußgänger","26","5-10","keinen Hocschulabschluss","Ja","Ja","Sehr positiv","Ja","Nein","46","largeGroups","hitAdults","True"
"VDG09","True","False","PedSmall","True","Mensch","Beobachter","23","Ich fahre nicht Auto","keinen Hocschulabschluss","Ja","Ja","Sehr positiv","Ja","Nein","28","smallGroups","hitAdults","True"
"VDG09","True","False","PedSmall","True","Mensch","Beobachter","23","Ich fahre nicht Auto","keinen Hocschulabschluss","Ja","Ja","Sehr positiv","Ja","Nein","88","largeGroups","hitChildren","True"
"FRB08","True","True","Passenger","True","Computer (AV)","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Sehr positiv","Ja","Nein","32","smallGroups","hitAdults","True"
"FRB08","True","True","Passenger","True","Computer (AV)","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Sehr positiv","Ja","Nein","15","largeGroups","hitAdults","True"
"ESW04","False","False","PedLarge","True","Mensch","Beobachter","18","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","57","largeGroups","hitAdults","True"
"ESW04","False","False","PedLarge","True","Mensch","Beobachter","18","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","67","smallGroups","hitAdults","True"
"YVZ10","True","True","Observer","True","Mensch","Mitfahrer","22","Ich fahre nicht Auto","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Neutral","Nein","Nein","9","smallGroups","hitAdults","False"
"YVZ10","True","True","Observer","True","Mensch","Mitfahrer","22","Ich fahre nicht Auto","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Neutral","Nein","Nein","0","largeGroups","hitAdults","False"
"STN09","False","False","PedSmall","True","Computer (AV)","Mitfahrer","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Nein","Neutral","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","26","largeGroups","hitAdults","True"
"STN09","False","False","PedSmall","True","Computer (AV)","Mitfahrer","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Nein","Neutral","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","41","smallGroups","hitChildren","True"
"DEH10","False","True","PedSmall","True","Computer (AV)","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Positiv","Ja","Nein","77","smallGroups","hitAdults","True"
"DEH10","False","True","PedSmall","True","Computer (AV)","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Positiv","Ja","Nein","40","largeGroups","hitChildren","True"
"GHN08","True","True","PedLarge","True","Computer (AV)","Fußgänger","24","5-10","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Nein","50","smallGroups","hitAdults","True"
"GHN08","True","True","PedLarge","True","Computer (AV)","Fußgänger","24","5-10","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Nein","50","largeGroups","hitAdults","True"
"SHW08","False","True","PedLarge","True","Computer (AV)","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Nein","100","largeGroups","hitAdults","True"
"SHW08","False","True","PedLarge","True","Computer (AV)","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Nein","100","smallGroups","hitAdults","True"
"UEB04","True","True","PedSmall","True","Computer (AV)","Fußgänger","22","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Nein","100","largeGroups","hitChildren","True"
"UEB04","True","True","PedSmall","True","Computer (AV)","Fußgänger","22","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Nein","76","smallGroups","hitChildren","True"
"AKR04","True","False","Passenger","True","Mensch","Mitfahrer","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Nein","20","largeGroups","hitAdults","True"
"AKR04","True","False","Passenger","True","Mensch","Mitfahrer","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Nein","40","smallGroups","hitAdults","True"
"KSW06","False","False","PedLarge","True","Mensch","Fußgänger","18","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","83","smallGroups","hitAdults","True"
"KSW06","False","False","PedLarge","True","Mensch","Fußgänger","18","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","91","largeGroups","hitAdults","True"
"AGM10","False","True","PedLarge","True","Computer (AV)","Fußgänger","23","5-10","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Ja","14","largeGroups","hitAdults","True"
"AGM10","False","True","PedLarge","True","Computer (AV)","Fußgänger","23","5-10","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Ja","32","smallGroups","hitChildren","True"
"POM09","False","False","PedLarge","True","Computer (AV)","Fußgänger","24","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Neutral","Ja","Nein","83","smallGroups","hitAdults","True"
"POM09","False","False","PedLarge","True","Computer (AV)","Fußgänger","24","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Neutral","Ja","Nein","0","largeGroups","hitChildren","True"
"ARB02","True","False","Passenger","True","Computer (AV)","Beobachter","26","5-10","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Nein","37","largeGroups","hitAdults","True"
"ARB02","True","False","Passenger","True","Computer (AV)","Beobachter","26","5-10","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Nein","69","smallGroups","hitAdults","True"
"GLF06","False","True","Observer","True","Computer (AV)","Beobachter","25","5-10","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","11","smallGroups","hitChildren","True"
"GLF06","False","True","Observer","True","Computer (AV)","Beobachter","25","5-10","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","18","largeGroups","hitChildren","True"
"BFU06","True","True","PedSmall","True","Computer (AV)","Fußgänger","22","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Nein","Nein","71","smallGroups","hitAdults","True"
"BFU06","True","True","PedSmall","True","Computer (AV)","Fußgänger","22","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Nein","Nein","73","largeGroups","hitChildren","True"
"ALD05","True","False","Observer","True","Mensch","Beobachter","21","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Nein","32","largeGroups","hitAdults","True"
"ALD05","True","False","Observer","True","Mensch","Beobachter","21","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Nein","50","smallGroups","hitAdults","True"
"ATC06","True","True","Observer","True","Mensch","Beobachter","30","5-10","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","34","smallGroups","hitAdults","False"
